user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14
1vo1pe,1,0.8529745633759546,0.6123780095461596,0.887083988119127,0.8996130532990515,1,0.010723347775638103,0.855851948261261,0.011600635945796967,0.0,0.0,0.012087947688996792,0.0,0.010348054580390453,0.0,0.011587055400013924,0.010244891047477722,0.010781017132103443,0.010593672282993793,0.010022702626883984,0.010951193049550056
225vyu,1,0.8529742083269635,0.6123801894996566,0.8870834883667708,0.8996126091785132,1,0.01072339341044426,0.8558512926101685,0.011600685305893421,0.0,0.0,0.012087998911738396,0.0,0.01034809835255146,0.0,0.011587103828787804,0.010244933888316154,0.0107810627669096,0.010593716986477375,0.010022744536399841,0.010951239615678787
2396jc,1,0.852970281572309,0.6124042554443244,0.8870779714071727,0.8996077045413702,1,0.010723898187279701,0.8558444976806641,0.01160123199224472,0.0,0.0,0.01208856888115406,0.0,0.010348586365580559,0.0,0.011587650515139103,0.01024541724473238,0.010781570337712765,0.010594216175377369,0.010023217648267746,0.010951755568385124
fro1so0,1,0.8529668031412282,0.6124255760501319,0.8870730837389633,0.899603359170454,1,0.010724346153438091,0.8558384776115417,0.01160171627998352,0.0,0.0,0.012089073657989502,0.0,0.01034901849925518,0.0,0.011588133871555328,0.010245844721794128,0.010782021097838879,0.010594659484922886,0.010023635812103748,0.01095221284776926
gu50r0o,1,0.8529654217525662,0.6124340398337885,0.8870711434464196,0.8996016339194158,1,0.010724524036049843,0.8558360934257507,0.011601908132433891,0.0,0.0,0.012089273892343044,0.0,0.01034918986260891,0.0,0.011588326655328274,0.010246015153825283,0.010782199911773205,0.010594834573566914,0.010023802518844604,0.01095239445567131
2211n5,1,0.8529647879266097,0.6124379268898222,0.8870702523317101,0.8996008414914071,1,0.010724605992436409,0.8558350205421448,0.011601997539401054,0.0,0.0,0.012089366093277931,0.0,0.010349269025027752,0.0,0.011588415130972862,0.01024609338492155,0.010782281868159771,0.010594915598630905,0.010023878887295723,0.010952478274703026
2qui17,1,0.8529642439634827,0.6124412637581551,0.8870694873455329,0.8996001617138846,1,0.010724675841629505,0.8558340668678284,0.011602072976529598,0.0,0.0,0.012089445255696774,0.0,0.010349337011575699,0.0,0.011588490568101406,0.010246159508824348,0.010782352648675442,0.010594984516501427,0.010023944079875946,0.010952549986541271
eqsrk8s,1,0.8528506862948725,0.6133917178425619,0.8868508484228435,0.8993796253622178,14,0.010723109357059002,0.011178391985595226,0.011600377969443798,0.0,0.0,0.012087679468095303,0.0,0.010347824543714523,0.0,0.011586797423660755,0.010244662873446941,0.010780776850879192,0.01059343758970499,0.01002248004078865,0.855627715587616
grx2ueq,1,0.8528465906867443,0.6134168207039065,0.8868450906560239,0.8993745050169585,14,0.01072363555431366,0.011178940534591675,0.011600947007536888,0.0,0.0,0.012088272720575333,0.0,0.010348333045840263,0.0,0.011587366461753845,0.010245165787637234,0.010781306773424149,0.010593957267701626,0.010022971779108047,0.8556206226348877
1za4c0,1,0.852845767112097,0.6134218704294263,0.8868439323943317,0.8993734748988657,14,0.010723741725087166,0.011179051361978054,0.011601061560213566,0.0,0.0,0.012088391929864883,0.0,0.010348434560000896,0.0,0.011587481014430523,0.010245267301797867,0.010781412944197655,0.010594061575829983,0.010023070499300957,0.8556191921234131
f93l5k0,1,0.8528222478504588,0.6135660212846822,0.8868108673646803,0.8993440709803777,14,0.010726764798164368,0.011182202957570553,0.011604332365095615,0.0,0.0,0.012091799639165401,0.0,0.010351352393627167,0.0,0.0115907471626997,0.01024815533310175,0.010784451849758625,0.010597048327326775,0.01002589613199234,0.8555784821510315
htmgsa,1,0.8527313854347887,0.6141723190938513,0.886672057967048,0.8992011012812722,11,0.010723329149186611,0.011178621090948582,0.011600615456700325,0.0,0.0,0.01208792719990015,0.0,0.010348036885261536,0.0,0.011587034910917282,0.010244873352348804,0.8554545640945435,0.010593653656542301,0.010022684931755066,0.01095117349177599
fdwkft9,1,0.852730975285187,0.6141748301282537,0.886671481800944,0.899200588263844,11,0.01072338130325079,0.011178676038980484,0.011600672267377377,0.0,0.0,0.012087985873222351,0.0,0.010348087176680565,0.0,0.011587091721594334,0.010244923643767834,0.8554538488388062,0.01059370581060648,0.01002273429185152,0.010951227508485317
fgsja0s,1,0.8527306911629797,0.6141765736830495,0.8866710817130733,0.8992002329452664,11,0.010723418556153774,0.011178714223206043,0.011600712314248085,0.0,0.0,0.012088027782738209,0.0,0.0103481225669384,0.0,0.011587130837142467,0.010244958102703094,0.855453372001648,0.01059374213218689,0.010022768750786781,0.010951264761388302
exh341f,1,0.8527304629900925,0.6141779661329125,0.8866707622349457,0.8991999478841216,11,0.010723447427153587,0.011178744025528431,0.011600743047893047,0.0,0.0,0.012088059447705746,0.0,0.010348150506615639,0.0,0.011587162502110004,0.010244986042380333,0.8554529547691345,0.010593771003186703,0.010022795759141445,0.01095129456371069
fl6mot,1,0.8527292435389525,0.6141854423226571,0.8866690467274763,0.8991984220988194,11,0.010723603889346123,0.011178907938301563,0.011600913479924202,0.0,0.0,0.012088236398994923,0.0,0.010348302312195301,0.0,0.011587332002818584,0.010245135985314846,0.8554508686065674,0.010593925602734089,0.01002294197678566,0.010951454751193523
gj9h28s,1,0.8527179496173246,0.6142546426942744,0.8866531676981877,0.8991842991577689,11,0.010725053027272224,0.01118041854351759,0.01160248089581728,0.0,0.0,0.012089870870113373,0.0,0.010349701158702374,0.0,0.011588898487389088,0.0102465208619833,0.855431318283081,0.010595357976853848,0.010024297051131725,0.010952934622764587
fb7msed,1,0.8527045807987852,0.6143365593812413,0.8866343699566557,0.8991675794973569,11,0.01072676945477724,0.011182207614183426,0.011604337953031063,0.0,0.0,0.01209180522710085,0.0,0.01035135705024004,0.0,0.011590752750635147,0.010248159989714622,0.8554081916809082,0.010597052983939648,0.010025900788605213,0.010954687371850014
1wn42f,1,0.8526849048476395,0.6144257130412976,0.886614167322485,0.8991430018604721,0,0.8553991913795471,0.011178441345691681,0.011600429192185402,0.0,0.0,0.012087732553482056,0.0,0.010347871109843254,0.0,0.011586848646402359,0.010244708508253098,0.010780825279653072,0.010593484155833721,0.010022524744272232,0.010950998403131962
fgsb2bx,1,0.8526796741057333,0.6144577635033609,0.8866068120133995,0.8991364591434228,0,0.8553901314735413,0.011179141700267792,0.011601155623793602,0.0,0.0,0.012088488787412643,0.0,0.010348518379032612,0.0,0.011587574146687984,0.010245349258184433,0.010781499557197094,0.010594147257506847,0.010023151524364948,0.010951682925224304
2396eq,1,0.8526533491507171,0.6146190276954038,0.8865698015323553,0.8991035389011038,0,0.8553445935249329,0.011182661168277264,0.011604808270931244,0.0,0.0,0.012092296034097672,0.0,0.010351777076721191,0.0,0.011591223068535328,0.010248576290905476,0.010784894227981567,0.01059748325496912,0.01002630777657032,0.010955131612718105
1zyy6b,1,0.8525591104206437,0.6150172439037195,0.8864792701970194,0.8990081591210369,12,0.010723202489316463,0.011178488843142986,0.011600478552281857,0.0,0.0,0.01208778377622366,0.0,0.010347914882004261,0.0,0.011586898006498814,0.010244752280414104,0.010780870914459229,0.8552689552307129,0.01002256665378809,0.010951044037938118
3gk2kb,1,0.8525422761158606,0.6151203076456512,0.8864556104855886,0.898987110593803,12,0.010725358501076698,0.011180737055838108,0.011602811515331268,0.0,0.0,0.012090214528143406,0.0,0.010349995456635952,0.0,0.011589228175580502,0.010246812365949154,0.010783039033412933,0.8552398681640625,0.010024582035839558,0.010953246615827084
h2m933l,1,0.8525411873301485,0.6151269734975539,0.8864540801992823,0.8989857497604209,12,0.01072549819946289,0.011180882342159748,0.011602961458265781,0.0,0.0,0.012090371921658516,0.0,0.010350129567086697,0.0,0.011589378118515015,0.01024694461375475,0.010783178731799126,0.8552379608154297,0.010024712421000004,0.010953389108181
gfxlpc3,1,0.852528269572306,0.9384875661325651,0.48909504435621176,0.9048669774360831,2,0.0,0.4081348180770874,0.48011109232902527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09338556975126266,0.0,0.0,0.0
elrdxlt,1,0.8524525993707143,0.9779749818774466,0.5593000948290681,0.8340944004512892,11,0.0,0.0,0.15749619901180267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309503674507141,0.0,0.0,0.26086556911468506
2twflb,1,0.8522896409309122,0.6161253691883268,0.8862276110828678,0.8987561792342207,7,0.010722937062382698,0.011178212240338326,0.0116001907736063,0.0,0.0,0.012087484821677208,0.0,0.85502690076828,0.0,0.011586611159145832,0.010244498029351234,0.010780603624880314,0.010593266226351261,0.010022317990660667,0.010950773023068905
1vfldu,1,0.8522869307457753,0.6161419320303776,0.8862238068657728,0.8987527938247872,7,0.01072328258305788,0.011178572662174702,0.01160056609660387,0.0,0.0,0.012087875045835972,0.0,0.8550222516059875,0.0,0.011586984619498253,0.010244828648865223,0.01078095193952322,0.01059360895305872,0.010022642090916634,0.010951126925647259
fagv8jh,1,0.8522825107032919,0.6161689487978422,0.8862176014506468,0.8987472717844032,7,0.010723846964538097,0.011179161258041859,0.011601176112890244,0.0,0.0,0.012088511139154434,0.0,0.8550146222114563,0.0,0.011587594635784626,0.010245367884635925,0.010781519114971161,0.01059416588395834,0.010023169219493866,0.010951703414320946
ek3pc0s,1,0.8522798046172283,0.616185486091138,0.8862138030128104,0.898743891181691,7,0.01072419248521328,0.01117952074855566,0.011601549573242664,0.0,0.0,0.012088899500668049,0.0,0.855009913444519,0.0,0.011587967164814472,0.01024569757282734,0.010781865566968918,0.010594506748020649,0.010023491457104683,0.01095205545425415
22qebu,1,0.8522722883470896,0.6162314236815698,0.8862032514437883,0.8987345016708785,7,0.010725151747465134,0.011180521920323372,0.01160258799791336,0.0,0.0,0.012089981697499752,0.0,0.8549969792366028,0.0,0.011589004658162594,0.010246614925563335,0.01078283041715622,0.010595454834401608,0.010024389252066612,0.010953035205602646
erunpg5,1,0.8522697798391722,0.6162467527660136,0.8861997304074012,0.8987313681953549,7,0.010725472122430801,0.011180855333805084,0.011602933518588543,0.0,0.0,0.012090342119336128,0.0,0.8549926280975342,0.0,0.011589350178837776,0.01024692039936781,0.010783152654767036,0.010595770552754402,0.010024688206613064,0.010953362099826336
2tcmr6,1,0.8521594887599317,0.6166091530777946,0.8861181018325289,0.8986469541088884,10,0.010723171755671501,0.01117845717817545,0.01160044502466917,0.0,0.0,0.012087749317288399,0.0,0.010347885079681873,0.0,0.011586864478886127,0.8549205660820007,0.010780839249491692,0.01059349812567234,0.010022537782788277,0.010951013304293156
ajb0d6,1,0.8521594803325669,0.6166092051878022,0.8861180898572507,0.8986469429295996,10,0.010723172686994076,0.011178458109498024,0.01160044688731432,0.0,0.0,0.012087750248610973,0.0,0.010347886011004448,0.0,0.011586866341531277,0.8549205660820007,0.01078084111213684,0.01059349998831749,0.010022538714110851,0.01095101423561573
fe7pdsl,1,0.8521580094721234,0.6166181882297177,0.886116026104135,0.8986451066828669,10,0.010723359882831573,0.011178653687238693,0.011600648984313011,0.0,0.0,0.012087961658835411,0.0,0.010348066687583923,0.0,0.011587068438529968,0.8549180030822754,0.010781029239296913,0.010593684390187263,0.010022713802754879,0.010951205156743526
f13erv4,1,0.8521575527297736,0.6166209767002747,0.8861153854884695,0.89864453690208,10,0.010723418556153774,0.011178714223206043,0.011600712314248085,0.0,0.0,0.012088027782738209,0.0,0.0103481225669384,0.0,0.011587130837142467,0.8549172282218933,0.010781087912619114,0.01059374213218689,0.010022768750786781,0.010951264761388302
ea4yvg,1,0.8521544210222186,0.6166400974687967,0.8861109926970328,0.8986406267700322,10,0.01072381716221571,0.011179129593074322,0.011601143516600132,0.0,0.0,0.012088476680219173,0.0,0.010348508134484291,0.0,0.011587562039494514,0.8549118041992188,0.010781488381326199,0.010594136081635952,0.010023141279816628,0.010951672680675983
ejarnxh,1,0.8521435187487327,0.6167066714716197,0.8860956976314366,0.8986270142668484,10,0.010725206695497036,0.011180578731000423,0.011602646671235561,0.0,0.0,0.012090043164789677,0.0,0.010349849238991737,0.0,0.01158906426280737,0.8548930287361145,0.010782886296510696,0.010595508851110935,0.010024440474808216,0.010953091084957123
elr5za8,1,0.852133984367142,0.6167648937335142,0.8860823208869012,0.8986151094738223,10,0.01072642207145691,0.0111818453297019,0.011603961698710918,0.0,0.0,0.012091413140296936,0.0,0.010351021774113178,0.0,0.011590376496315002,0.8548765778541565,0.010784107260406017,0.010596709325909615,0.010025575757026672,0.010954332537949085
gf3kvvz,1,0.8521274034808167,0.6168050792063331,0.8860730879095651,0.8986068926987463,10,0.010727261193096638,0.011182719841599464,0.011604868806898594,0.0,0.0,0.012092359364032745,0.0,0.010351831093430519,0.0,0.011591283604502678,0.8548652529716492,0.010784951038658619,0.010597538203001022,0.010026359930634499,0.010955189354717731
eixjck,1,0.8518475088928594,0.6176605056083389,0.8858809146574359,0.8984105236761742,13,0.010723796673119068,0.01117910910397768,0.011601122096180916,0.0,0.0,0.012088454328477383,0.0,0.010348488576710224,0.0,0.011587540619075298,0.01024532038718462,0.010781468823552132,0.010594116523861885,0.8546899557113647,0.010951652191579342
2922qs,1,0.851304934119423,0.98223950343168,0.5310075604752269,0.8537794454204459,0,0.508901834487915,0.0,0.0,0.0,0.0,0.0,0.0,0.14013342559337616,0.0,0.0,0.0,0.0,0.30933496356010437,0.0,0.0
24y8nl,1,0.8507007095094608,0.976377677665891,0.5103120536735205,0.8699432676474351,12,0.0,0.0,0.12726980447769165,0.0,0.0,0.0,0.0,0.0,0.3519248366355896,0.0,0.0,0.0,0.4993768036365509,0.0,0.0
f0pqy6p,1,0.8495115094425053,0.9915836206708388,0.5451572749205094,0.8261790458982808,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706031709909439,0.27581948041915894,0.5350652933120728,0.0,0.0,0.0
ffb9yyi,1,0.8493911900981553,0.9574909425345777,0.47781165410130944,0.892622271634856,5,0.10457625985145569,0.0,0.0,0.0,0.0,0.4653456211090088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039882719516754
emeuiyr,1,0.8492218053542012,0.9923349427766572,0.546368148835078,0.8227953913214309,5,0.0,0.0,0.2758641839027405,0.17684365808963776,0.0,0.5452552437782288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emfcc69,1,0.8490003489119293,0.9906231068935962,0.5535801683814582,0.813922448458012,2,0.0,0.0,0.5518602132797241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595334053039551,0.0,0.1854994148015976,0.0
ek9ky0c,1,0.8487381672550631,0.9678469640227123,0.4813181195285799,0.8842181348843935,14,0.0,0.0,0.0,0.0,0.0,0.11475256830453873,0.0,0.0,0.0,0.0,0.0,0.39931824803352356,0.0,0.0,0.4770392179489136
ek0a3jp,1,0.8480683841446468,1.055430694611736,0.6112788862355035,0.8249466391626915,7,0.09912648051977158,0.0,0.0,0.2132069617509842,0.0,0.0,0.0,0.6099606156349182,0.0,0.0,0.0,0.0,0.0,0.07554936408996582,0.0
cuzm3a,1,0.847163623560739,0.9989849407316087,0.507947679220547,0.8457794974849961,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384627878665924,0.0,0.0,0.0,0.0,0.0,0.5067151188850403,0.33701205253601074
fe5fvum,1,0.8470798832690193,0.9973169758221949,0.5484629713765383,0.8046361531411067,13,0.0,0.0,0.25528445839881897,0.0,0.0,0.19468608498573303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465602278709412,0.0
eruo5q3,1,0.8469843229392299,0.9801840664364861,0.47795111679226693,0.8744313052519574,8,0.0,0.0,0.0,0.0,0.0,0.1236422136425972,0.0,0.0,0.4706183671951294,0.0,0.0,0.3903973698616028,0.0,0.0,0.0
gphuli4,1,0.8457425212615991,0.9744902227743553,0.4620312485814505,0.881037660880543,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41469961404800415,0.0,0.0,0.4572822153568268,0.11773957312107086,0.0
63uef6,1,0.8456940277683526,1.0035822018142346,0.49780851888824595,0.844896689374398,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34509673714637756,0.15421339869499207,0.0,0.0,0.0,0.0,0.49495232105255127
8migoi,1,0.8428980940338173,1.007935176964411,0.47348297795680505,0.8482527272968248,10,0.1474079191684723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3640528619289398,0.0,0.4599432945251465,0.0,0.0,0.0,0.0
ez62tzp,1,0.8426069588167584,1.0070258120919213,0.5418231576526397,0.7777290334730483,2,0.0,0.0,0.519267737865448,0.0,0.0,0.21301810443401337,0.22608540952205658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24h3x6,1,0.8423021464738171,1.011382033321738,0.4726795733070552,0.8445865252465726,13,0.0,0.15132641792297363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36212655901908875,0.0,0.0,0.0,0.46024906635284424,0.0
ek5wq4z,1,0.8420793974571116,1.0141289304384442,0.4748792367751359,0.8407162441532008,3,0.0,0.0,0.0,0.47433969378471375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3654213547706604,0.15910278260707855
f8q5w5h,1,0.8420290547030466,1.099292349568139,0.5548259664163131,0.8281161249836329,5,0.0,0.2728534936904907,0.0,0.0,0.0,0.5539394617080688,0.0,0.0,0.0,0.06761597096920013,0.0,0.0,0.0,0.10399326682090759,0.0
272fgl,1,0.8411989344720522,1.022998544630139,0.4836147353221133,0.8253772732182783,1,0.0,0.4507131278514862,0.0,0.0,0.3185115158557892,0.0,0.0,0.16274267435073853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1y0s0k,1,0.841036790145266,1.0262197760622205,0.4974826153663201,0.8102933107231747,10,0.0,0.0,0.0,0.0,0.0,0.3108297884464264,0.0,0.0,0.0,0.0,0.4943322539329529,0.1885053515434265,0.0,0.0,0.0
224518,1,0.8409440328036357,0.9974035620918649,0.44417884158905363,0.8629014044382145,11,0.0,0.0,0.0,0.0,0.0,0.4053094685077667,0.0,0.0,0.0,0.0,0.13270686566829681,0.4299502968788147,0.0,0.0,0.0
1v3pad,1,0.8400455371311256,0.9957777558078489,0.435728903216784,0.8646126252666579,0,0.42481479048728943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41814106702804565,0.0,0.13199619948863983,0.0,0.0
ejb7724,1,0.8400112388318198,1.0149505590062833,0.45570328717874775,0.8443810040599014,2,0.0,0.0,0.45381098985671997,0.0,0.0,0.15497279167175293,0.0,0.0,0.0,0.0,0.0,0.0,0.38706374168395996,0.0,0.0
f110h2h,1,0.8389991070881687,1.0910864617370915,0.5021233803006824,0.8565580855242823,9,0.0,0.06496452540159225,0.0,0.0,0.3478821814060211,0.07582554221153259,0.0,0.0,0.0,0.4928404986858368,0.0,0.0,0.0,0.0,0.0
fmsids,1,0.8388905043541548,1.016093967379922,0.4472664879814613,0.8444122946746999,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39238011837005615,0.4418993592262268,0.0,0.0,0.1537206768989563,0.0
ek49q2s,1,0.8385276448772708,1.0269981256084089,0.5163381257714489,0.7726192108080824,7,0.25078722834587097,0.0,0.0,0.0,0.0,0.0,0.0,0.505269467830658,0.0,0.0,0.22250646352767944,0.0,0.0,0.0,0.0
eqt6bcm,1,0.8383825605619706,1.0347731942146876,0.4794505515882634,0.8084186526265158,1,0.0,0.4756009578704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190043106675148,0.0,0.32632675766944885,0.0,0.0
fqrlr7r,1,0.8382624532076964,1.00464440424484,0.4301989063717617,0.8567694926859613,3,0.0,0.0,0.0,0.4161875247955322,0.0,0.0,0.0,0.1385655552148819,0.0,0.0,0.0,0.0,0.0,0.0,0.4126773774623871
gyh3954,1,0.837578404667491,0.6687524256375189,0.876738027016631,0.8891422457466053,3,0.01072400901466608,0.011179330758750439,0.011601351201534271,0.8544365167617798,0.0,0.012088693678379059,0.0,0.01034869346767664,0.0,0.011587769724428654,0.010245523415505886,0.010781682096421719,0.010594326071441174,0.010023321025073528,0.010951868258416653
1wq90e,1,0.8375688716517148,0.6688059067524514,0.8767257555982496,0.889131208930757,3,0.0107250502333045,0.011180414818227291,0.011602477170526981,0.854422390460968,0.0,0.0120898662135005,0.0,0.010349697433412075,0.0,0.011588893830776215,0.010246517136693,0.010782727971673012,0.010595354251563549,0.010024293325841427,0.010952930897474289
g6jkhp,1,0.8375601137362001,0.6688550417051506,0.8767144811201842,0.8891210692509763,3,0.010726005770266056,0.01118141133338213,0.011603510938584805,0.854409396648407,0.0,0.01209094375371933,0.0,0.010350619442760944,0.0,0.011589926667511463,0.010247429832816124,0.010783689096570015,0.01059629861265421,0.010025186464190483,0.010953906923532486
1vvac1,1,0.8375222197437389,0.669067611857171,0.8766657018682901,0.8890771985059204,8,0.01072353683412075,0.011178838089108467,0.011600840836763382,0.0,0.0,0.012088160961866379,0.0,0.010348238050937653,0.8538274168968201,0.011587259359657764,0.010245071724057198,0.010781207121908665,0.010593859478831291,0.01002287957817316,0.010951386764645576
fcvp94h,1,0.8374386731421392,0.6695361992271435,0.8765581555422468,0.8889804753203333,4,0.010723517276346684,0.011178816668689251,0.011600818485021591,0.0,0.8529772758483887,0.012088138610124588,0.0,0.010348218493163586,0.0,0.011587237939238548,0.01024505216628313,0.010781186632812023,0.010593839921057224,0.010022860951721668,0.01095136534422636
eoqlnnn,1,0.8374272304557666,0.6696003727330669,0.8765434250406089,0.8889672275021261,4,0.01072476152330637,0.011180114932358265,0.011602165177464485,0.0,0.8529601693153381,0.012089542113244534,0.0,0.01034941989928484,0.0,0.011588582769036293,0.010246241465210915,0.010782438330352306,0.010595069266855717,0.010024024173617363,0.01095263659954071
eskl0rx,1,0.8374262297921178,0.6696059839929936,0.8765421370098442,0.8889660682961271,4,0.0107248704880476,0.011180228553712368,0.011602283455431461,0.0,0.8529586791992188,0.012089664116501808,0.0,0.010349524207413197,0.0,0.011588700115680695,0.010246345773339272,0.010782548226416111,0.010595177300274372,0.010024125687777996,0.010952748358249664
h4hhqcr,1,0.8374207914292645,0.6696364817657464,0.8765351363178874,0.8889597726729873,4,0.010725462809205055,0.011180845089256763,0.011602923274040222,0.0,0.8529505729675293,0.012090331874787807,0.0,0.01035009603947401,0.0,0.011589339934289455,0.010246911086142063,0.01078314334154129,0.010595761239528656,0.010024678893387318,0.01095335278660059
elrtjl5,1,0.8374030266998141,0.6697361010555049,0.876512268230102,0.8889392058252131,6,0.010723813436925411,0.011179125867784023,0.011601139791309834,0.0,0.0,0.012088472954928875,0.8526392579078674,0.010348504409193993,0.0,0.011587558314204216,0.010245336219668388,0.0107814846560359,0.010594132356345654,0.010023137554526329,0.010951668955385685
eqdb7b1,1,0.8374024692547279,0.6697392238388572,0.8765115513816462,0.8889385608656548,6,0.010723873972892761,0.011179189197719097,0.011601204983890057,0.0,0.0,0.012088540941476822,0.8526384234428406,0.010348563082516193,0.0,0.011587623506784439,0.010245393961668015,0.010781546123325825,0.010594191960990429,0.01002319436520338,0.01095173042267561
f5sd8k0,1,0.8374020251777906,0.6697417139304224,0.8765109797517054,0.8889380471737571,6,0.010723922401666641,0.011179239489138126,0.011601257137954235,0.0,0.0,0.012088595889508724,0.852637767791748,0.010348609648644924,0.0,0.011587675660848618,0.01024543959647417,0.010781594552099705,0.010594240389764309,0.010023240000009537,0.010951779782772064
f71ygh0,1,0.8374020210975344,0.669741739480553,0.876510973877511,0.8889380412162791,6,0.010723923332989216,0.011179240420460701,0.01160125806927681,0.0,0.0,0.012088595889508724,0.852637767791748,0.010348609648644924,0.0,0.011587676592171192,0.010245440527796745,0.01078159548342228,0.010594240389764309,0.010023240000009537,0.010951780714094639
3gvmhv,1,0.8373993864922037,0.6697565119138067,0.8765075826968082,0.8889349915096271,6,0.010724209249019623,0.011179539375007153,0.011601568199694157,0.0,0.0,0.012088919058442116,0.8526338338851929,0.010348886251449585,0.0,0.011587985791265965,0.010245714336633682,0.010781883262097836,0.010594523511826992,0.010023508220911026,0.010952073149383068
aj95zn,1,0.8369607680678729,1.0366354702954619,0.4627340914814289,0.8144716690276174,8,0.0,0.0,0.0,0.0,0.0,0.3481173813343048,0.0,0.0,0.4579714834690094,0.0,0.0,0.18361881375312805,0.0,0.0,0.0
f71z9jb,1,0.836629698325504,1.016314274015536,0.429140988813621,0.8455817486276591,11,0.15167811512947083,0.4090510606765747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215259253978729,0.0,0.0,0.0
ew60c6p,1,0.8366290507096532,1.0405728030074701,0.47236758723257843,0.8023502930898203,10,0.0,0.0,0.0,0.0,0.0,0.32636603713035583,0.0,0.0,0.0,0.0,0.46719035506248474,0.0,0.0,0.0,0.19548343122005463
f0xcaiw,1,0.8363651609495077,1.035643708375169,0.45340737227599437,0.8193313348453138,12,0.0,0.0,0.36207255721092224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44863519072532654,0.1787670999765396,0.0
frv8ir6,1,0.8362788897534239,1.130461885894641,0.5447100341242734,0.7878536517991481,10,0.0,0.0,0.0,0.14955267310142517,0.0,0.2397424578666687,0.0,0.0,0.0,0.0,0.5370904803276062,0.05962611362338066,0.0,0.0,0.0
1vflam,1,0.8346512498125839,1.0470577884476315,0.4767686961982012,0.7831156773961778,5,0.0,0.21270635724067688,0.0,0.30044564604759216,0.0,0.46758443117141724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0xgpyj,1,0.8345695914997914,1.045344734110151,0.4563667332282017,0.8029052030202336,3,0.0,0.0,0.0,0.4322482645511627,0.18667855858802795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282243013381958,0.0
ejn5xrv,1,0.8333393756615413,1.0509427876804764,0.4709410123259468,0.7791043051356124,5,0.0,0.0,0.0,0.0,0.0,0.4530239403247833,0.0,0.29643914103507996,0.21249166131019592,0.0,0.0,0.0,0.0,0.0,0.0
1v3c8o,1,0.8323379680647031,1.0506443617307797,0.4432438655025831,0.7992908949826901,0,0.41344138979911804,0.0,0.0,0.0,0.0,0.0,0.0,0.1872139871120453,0.0,0.0,0.33210742473602295,0.0,0.0,0.0,0.0
4r1j6f,1,0.8310619722329029,1.057217690680298,0.45138944952810317,0.7815753422186684,5,0.0,0.0,0.0,0.0,0.0,0.4325738251209259,0.0,0.0,0.3164224922657013,0.0,0.20931988954544067,0.0,0.0,0.0,0.0
25qt7x,1,0.8310366816655301,1.0547790045397332,0.43943339223982764,0.7933417202516487,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033623307943344,0.43242496252059937,0.3482639193534851,0.0,0.0
gmbedc1,1,0.8305125500968273,1.0557254145259924,0.4725315162174962,0.7563126095087093,1,0.0,0.43528616428375244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26141321659088135,0.22447973489761353
f8qma6v,1,0.8304386199976013,1.0589569226289361,0.458358126063803,0.7699315239182065,1,0.0,0.44473889470100403,0.0,0.0,0.0,0.3023155927658081,0.0,0.2232324331998825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ek9k0xy,1,0.830339224527285,1.058890178495199,0.4463540165619759,0.7811901673926622,1,0.0,0.4310567378997803,0.0,0.0,0.0,0.32336077094078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21131086349487305
